source_type,source_id,name,series,series_source_id,genre,rarity,image_url,about,favorites,archetype,stats,potency,elemental_type,elemental_resistances
mal,186189,Rui Tendou,Idoly Pride,40842,Anime,1,https://cdn.myanimelist.net/images/characters/3/437946.jpg,"Rui is a genius idol who excels in all aspects of dance, singing and performance. In reality, however, she is a proven talent backed by overwhelming effort. She never stops moving forward, even when things get tough, in order to be recognised by someone._x000D_
_x000D_
(Source: Idoly Pride Wiki)",14,Sorcerer,"{""hp"": 78, ""atk"": 75, ""mag"": 130, ""vit"": 71, ""spr"": 102, ""int"": 129, ""spd"": 94, ""lck"": 73}","{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""ice""]","{""fire"": ""weak"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,183738,Hikari Wanda,Wandance,59623,Anime,1,https://cdn.myanimelist.net/images/characters/14/590386.jpg,"Hikari Wanda is a first-year at Ichirin High School and a member of the school's dance club._x000D_
_x000D_
She loves dancing, and although she barely has any muscle, her dance sense is outstanding. Michael Jackson is her main inspiration as a dancer.",23,Dancer,"{""hp"": 76, ""atk"": 106, ""mag"": 89, ""vit"": 72, ""spr"": 71, ""int"": 78, ""spd"": 138, ""lck"": 128}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,198775,On Miyao,Wandance,59623,Anime,1,https://cdn.myanimelist.net/images/characters/10/596113.jpg,"On Miyao is a third-year at Ichirin High School and the president of the school's dance club._x000D_
_x000D_
On has been dancing for ten years. She is a highly skilled dancer and dances to many different styles, including hip-hop, popping, locking, whacking, and more. She is dependable, helps the members of the dance club out, and instructs the club members in place of their inexperienced club advisor. Her inspiration for getting into dancing was Ne-Yo.",7,Dancer,"{""hp"": 73, ""atk"": 106, ""mag"": 90, ""vit"": 71, ""spr"": 73, ""int"": 68, ""spd"": 135, ""lck"": 129}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""wind""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""weak"", ""wind"": ""resist"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,199429,Kiwi Araga,Mahou Shoujo ni Akogarete,54722,Anime,3,https://cdn.myanimelist.net/images/characters/11/526155.jpg,"Age: 14_x000D_
Birthday: July 6th_x000D_
_x000D_
Kiwi is a member of the evil organization Enormeeta. She joined because she wanted to beat up the magical girls, who were getting more attention than her on social media. _x000D_
_x000D_
She transferred to the same school as Utena and often fantasized about going to a love hotel with her._x000D_
_x000D_
(Source: Mahou Shoujo ni Akogarete Wiki)",340,Berserker,"{""hp"": 127, ""atk"": 138, ""mag"": 55, ""vit"": 122, ""spr"": 62, ""int"": 58, ""spd"": 107, ""lck"": 70}","{""Mage"": ""F"", ""Attacker"": ""A"", ""Healer"": ""F"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,193067,Utena Hiiragi,Mahou Shoujo ni Akogarete,54722,Anime,3,https://cdn.myanimelist.net/images/characters/5/569944.jpg,"Age: 14_x000D_
Birthday: November 14_x000D_
Favourite Food: Jelly_x000D_
Least Favorite Food: Spicy Food_x000D_
_x000D_
Utena is a shy and introverted girl who longingly admires magical girls, collects their memorabilia, and talks about them passionately. At some point, her obsession had reached the point where she wished to fight alongside Tres Magia, but that led to her being tricked into joining Enormeeta by Venalita._x000D_
_x000D_
Although reluctant to accept it at first, her true nature is sadistic, and she tends to lack self-restraint when facing magical girls. When she first recognized she wanted to humiliate magical girls, she felt conflicted by her past feelings of admiration. However, after a near defeat at the hands of Magia Sulfur, she now more readily embraces her sadistic side._x000D_
_x000D_
She has a magical weapon that takes the form of a riding crop called Frusta Dominazione (Lash of Domination), with it she can strike inanimate objects, animals, and plants to create a Schiavo (Slave), a minion created by magic that can be directly controlled by her._x000D_
_x000D_
The word ""baiser"" in the name for her magical alter ego, ""Magia Baiser,"" has French origins. When used as a noun, it translates to ""kiss."" When used as a verb, it is a vulgar slang term for sex._x000D_
_x000D_
(Source: Mahou Shoujo ni Akogarete Wiki, edited)",1272,Witch,"{""hp"": 70, ""atk"": 70, ""mag"": 132, ""vit"": 70, ""spr"": 101, ""int"": 129, ""spd"": 99, ""lck"": 82}","{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,226655,Korisu Morino,Mahou Shoujo ni Akogarete,54722,Anime,3,https://cdn.myanimelist.net/images/characters/14/526158.jpg,"Age: 9_x000D_
Birthday: February 8th_x000D_
_x000D_
Korisu is a quiet and reserved girl. She has a large collection of precious old toys, which she can manipulate using her magic. _x000D_
_x000D_
(Source: Mahou Shoujo ni Akogarete Wiki)",82,Trickster,"{""hp"": 61, ""atk"": 82, ""mag"": 90, ""vit"": 62, ""spr"": 74, ""int"": 73, ""spd"": 120, ""lck"": 133}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,238382,Matama Akoya,Mahou Shoujo ni Akogarete,54722,Anime,2,https://cdn.myanimelist.net/images/characters/2/530053.jpg,"Age: 14_x000D_
Birthday: April 8th _x000D_
_x000D_
Matama is a member of Lord's Legion.",68,Healer,"{""hp"": 71, ""atk"": 66, ""mag"": 71, ""vit"": 69, ""spr"": 107, ""int"": 98, ""spd"": 67, ""lck"": 87}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,238384,Nemo Anemo,Mahou Shoujo ni Akogarete,54722,Anime,2,https://cdn.myanimelist.net/images/characters/8/530055.jpg,"Age: 14_x000D_
Birthday: June 23rd_x000D_
_x000D_
Nemo is a member of Lord's Legion.",53,Ally,"{""hp"": 90, ""atk"": 87, ""mag"": 89, ""vit"": 89, ""spr"": 92, ""int"": 90, ""spd"": 88, ""lck"": 93}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,233724,Haruka Hanabishi,Mahou Shoujo ni Akogarete,54722,Anime,2,https://cdn.myanimelist.net/images/characters/14/519647.jpg,"Age: 14
Birthday: April 30th

Haruka is one of Utena's classmates and a magical girl. She is kind, pure-hearted, and gullible. She likes nametake and dislikes kinako.

(Source: Mahou Shoujo ni Akogarete Wiki)",49,Mage,"{""hp"": 73, ""atk"": 57, ""mag"": 132, ""vit"": 65, ""spr"": 95, ""int"": 119, ""spd"": 99, ""lck"": 82}","{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,246378,Akiho Hanabishi,Mahou Shoujo ni Akogarete,54722,Anime,1,https://cdn.myanimelist.net/images/characters/9/544928.jpg,Younger sister of Hanabishi Haruka.,1,Ally,"{""hp"": 84, ""atk"": 88, ""mag"": 93, ""vit"": 87, ""spr"": 93, ""int"": 91, ""spd"": 87, ""lck"": 87}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,242161,Korisu's Mother,Mahou Shoujo ni Akogarete,54722,Anime,1,https://cdn.myanimelist.net/images/characters/7/536834.jpg,"She is Korisu's mother. She often has to leave Korisu alone at home because she's busy with work, but she bought her a doll so Korisu isn't too lonely.",1,Ally,"{""hp"": 89, ""atk"": 94, ""mag"": 88, ""vit"": 86, ""spr"": 82, ""int"": 90, ""spd"": 86, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,236481,Sayo Minakami,Mahou Shoujo ni Akogarete,54722,Anime,2,https://cdn.myanimelist.net/images/characters/14/526159.jpg,"Age: 14_x000D_
Birthday: September 1st_x000D_
Role: Magical girl and shrine maiden_x000D_
_x000D_
Sayo was recruited by Haruka as the second member of Tres Magia.",92,Mage,"{""hp"": 67, ""atk"": 52, ""mag"": 131, ""vit"": 68, ""spr"": 96, ""int"": 126, ""spd"": 96, ""lck"": 84}","{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""water""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,238385,Sister Gigant,Mahou Shoujo ni Akogarete,54722,Anime,1,https://cdn.myanimelist.net/images/characters/5/538510.jpg,Gigant is a member of Lord's Legion.,24,Knight,"{""hp"": 151, ""atk"": 120, ""mag"": 55, ""vit"": 145, ""spr"": 64, ""int"": 52, ""spd"": 45, ""lck"": 62}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""earth""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""weak"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,238383,Michiko Tanaka,Mahou Shoujo ni Akogarete,54722,Anime,1,https://cdn.myanimelist.net/images/characters/6/538508.jpg,"Birthday: January 27th_x000D_
_x000D_
Michiko is the leader of Lord's Legion.",9,Ally,"{""hp"": 87, ""atk"": 92, ""mag"": 87, ""vit"": 91, ""spr"": 90, ""int"": 83, ""spd"": 93, ""lck"": 87}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,236482,Kaoruko Tenkawa,Mahou Shoujo ni Akogarete,54722,Anime,2,https://cdn.myanimelist.net/images/characters/4/526160.jpg,"Age: 14_x000D_
Birthday: August 17th_x000D_
_x000D_
Kaoruko is a member of Tres Magia, shown to be crude, short-tempered, and yet the most intelligent out of the three magical girls.",166,Mage,"{""hp"": 67, ""atk"": 60, ""mag"": 128, ""vit"": 71, ""spr"": 94, ""int"": 118, ""spd"": 99, ""lck"": 76}","{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""earth""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""weak"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
vndb,c66,Saya (VN),Saya no Uta,v97,Visual Novel,3,https://t.vndb.org/ch/05/149705.jpg,"A mysterious girl who appeared before Fuminori, sparking intrigue with her quest to find her missing father. In Fuminori's distorted perception, Saya is the only figure of normalcy and becomes a crucial source of mental support. As time passes, she gradually grows fond of Fuminori, reciprocating his deep affection and care towards her.

[spoiler]True to Fuminori's suspicion, Saya is not a human; she's an eldritch entity whose actual form is perceived as grotesque and horrifying to everyone except Fuminori. 

Her origins are ambiguous and subject to various interpretations throughout the story. The narrative suggests that she is not of this world, either literally or metaphorically. She has no memories of where she came from and is guided only by her instincts. Her relationship with Fuminori strongly influences her behavior, and she takes actions driven by her desire to be with him and understand his world.

Saya usually hides in the shadows and preys on creatures of all sizes, from cats to human beings, typically killing them by snapping their necks or disembowelment through some unknown means and then feasting on their internal organs. [/spoiler]

[Based on [url=http://en.wikipedia.org/wiki/Saya_no_uta]Wikipedia[/url] and in-game content]",0,Invoker,"{""hp"": 101, ""atk"": 103, ""mag"": 167, ""vit"": 97, ""spr"": 126, ""int"": 159, ""spd"": 122, ""lck"": 80}","{""Mage"": ""S"", ""Attacker"": ""C"", ""Healer"": ""A"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""S""}","[""dark"", ""void""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""resist"", ""wind"": ""resist"", ""nature"": ""resist"", ""neutral"": ""resist"", ""void"": ""resist"", ""light"": ""weak"", ""dark"": ""resist""}"
vndb,c69,Takahata Oumi (VN),Saya no Uta,v97,Visual Novel,2,https://t.vndb.org/ch/10/149710.jpg,"Kouji's girlfriend and You's best friend. 

Oumi is really upset with Fuminori for giving You the cold shoulder after the accident. She's worried about how this is affecting You, who's clearly hurt by his standoffish behavior.

[Edited From [url=http://en.wikipedia.org/wiki/Saya_no_uta]Wikipedia[/url]]",0,Ally,"{""hp"": 91, ""atk"": 90, ""mag"": 87, ""vit"": 88, ""spr"": 89, ""int"": 92, ""spd"": 94, ""lck"": 93}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
vndb,c70,Tsukuba You (VN),Saya no Uta,v97,Visual Novel,2,https://t.vndb.org/ch/08/149708.jpg,"Fuminori's club friend. 

Tsukuba had feelings for Fuminori and confessed to him through Kouji and Oumi's mediation. However, she is bewildered by Fuminori's gloomy change after the accident.

[Edited from [url=http://en.wikipedia.org/wiki/Saya_no_uta]Wikipedia[/url]]",0,Ally,"{""hp"": 89, ""atk"": 88, ""mag"": 87, ""vit"": 84, ""spr"": 85, ""int"": 88, ""spd"": 85, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
vndb,c71,Tanbo Ryouko (VN),Saya no Uta,v97,Visual Novel,1,https://t.vndb.org/ch/06/149706.jpg,"A neurosurgeon at T University Hospital and Fuminori's attending physician. She suspects Fuminori is hiding something during his weekly routine check-ups even though he physically appears to have fully recovered.

It seems Ryouko had some connection with Ougai Masahiko.

[From [url=https://ja.wikipedia.org/wiki/%E6%B2%99%E8%80%B6%E3%81%AE%E5%94%84]Wikipedia[/url] and official site]",0,Sage,"{""hp"": 69, ""atk"": 62, ""mag"": 97, ""vit"": 73, ""spr"": 120, ""int"": 128, ""spd"": 89, ""lck"": 89}","{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
vndb,c76389,Suzumi Hiromi (VN),Saya no Uta,v97,Visual Novel,1,https://t.vndb.org/ch/11/149711.jpg,Yosuke's daughter.,0,Ally,"{""hp"": 90, ""atk"": 90, ""mag"": 88, ""vit"": 89, ""spr"": 92, ""int"": 89, ""spd"": 88, ""lck"": 85}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
vndb,c64502,Monika (VN),Doki Doki Literature Club!,v21905,Visual Novel,3,https://t.vndb.org/ch/46/86946.jpg,"Monika is noted by the other characters to be smart, beautiful, confident and athletic. She is not as talkative as the other girls, but this is implied to not be through choice. She always has a calm, gentle expression and is portrayed as mature and hard-working. 

Monika had previously been a part of the Debate Club but left due to all the inner politics and drama, highlighting a desire for order, freedom of topics and friendliness. The Literature Club, which she founded after leaving the Debate Club, is very important to her. She aspires for it to be a place to showcase and grow everyone's passion for literature. Monika openly displays care and concern for her club mates, praising each member's writing style and even comparing them to famous authors and poets. 
[spoiler]Starting from Act 2, she shows a much more manipulative personality. It is revealed that Monika was self-aware all along and resented from being made into a minor role. She becomes infatuated with the player and urges them to spend more time with her. Monika begins trying to dispose of her club mates so the player is forced to choose her, after her attempts to make the other girls unlikable fail. Her desire and ambition lead her to become obsessive in this goal, highlighted by the fact that all of her poems are about the player or her epiphany. 
Despite Monika's upbeat attitude in the Literature Club, it becomes increasingly obvious that she is really sad and lonely, as a result of being aware that her whole world is just a simulation; a simulation in which she can't even achieve what is considered ""happiness"" (i.e. having her route completed). She fixates on the player so much because they're the only ""real"" thing in her life. It also does not help that, whenever someone quits the game, Monika is trapped in a hellish void of noise, lights, colors, and screams and despite not even being able to form coherent thoughts, she remembers all of it whenever the player turns on the game again. 

Later in the game, the player will be able to read Monika's Talk where she talks directly to the player, instead of the protagonist. It is shown that nothing about Monika's apparent kindness and politeness is an act, and she even offers the player some genuinely good advice from time to time.[/spoiler]

[From [url=http://doki-doki-literature-club.wikia.com/wiki/Monika]DDLC Wiki[/url]]",0,Invoker,"{""hp"": 78, ""atk"": 68, ""mag"": 166, ""vit"": 81, ""spr"": 126, ""int"": 182, ""spd"": 112, ""lck"": 105}","{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""S""}","[""void""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""resist"", ""light"": ""neutral"", ""dark"": ""neutral""}"
vndb,c64503,Sayori (VN),Doki Doki Literature Club!,v21905,Visual Novel,3,https://t.vndb.org/ch/80/86880.jpg,"Sayori is portrayed as a talkative person, being very cheerful and kind and the archetype of a Genki Girl. She is very clumsy and notorious for finding ways to accidentally hurt herself or to drop things. However, despite being airheaded, she is rather cunning, being able to trick others just to get food. She is usually the only character, other than the protagonist, capable of breaking up arguments, and she is described as being paramount to keeping a relaxing atmosphere in the Literature Club, which becomes even more apparent [spoiler]after her suicide.[/spoiler] [url=/c64502]Monika[/url] notes that while she may look like a good leader, Sayori is usually better when it comes to dealing with people. [spoiler]She tries her best to help everyone be happy and dislikes attention directed at her well-being because she feels unworthy of anything that others have to offer her.[/spoiler]

[spoiler]Sayori's depression makes her disorganized, and she often ""cannot find a reason to get out of bed in the morning""; her room, which the protagonist regularly cleaned for her, is also noted to be untidy. The protagonist notes how there hasn't been much change in her, and the changes the protagonist notices in her later are due to [url=/c64502]Monika[/url]'s interference, amplifying her depression and suicidal tendencies. Sayori also doesn't seem to think highly of herself. Her relationship with the [url=/c64506]Protagonist[/url] and other people's happiness are her main coping mechanisms since she believes that if she makes everyone else happy, she will not have a reason whatsoever to be unhappy.[/spoiler]

[Edited From [url=http://doki-doki-literature-club.wikia.com/wiki/Sayori]DDLC Wiki[/url]]",0,Healer,"{""hp"": 68, ""atk"": 60, ""mag"": 74, ""vit"": 76, ""spr"": 108, ""int"": 89, ""spd"": 81, ""lck"": 51}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
vndb,c64504,Yuri (VN),Doki Doki Literature Club!,v21905,Visual Novel,3,https://t.vndb.org/ch/80/111180.jpg,"Yuri is mature, shy, and has trouble with social interactions. She normally thinks carefully about what she says, but she is easily flustered and will impulsively blurt things out due to nervousness then repeatedly apologize for her outbursts. 

Yuri prefers to write using complex language and layer meaning under metaphors that require detailed interpretation. Yuri's writing and reading preferences greatly contrast with Natsuki's, which can create tension between them.",0,Shadowblade,"{""hp"": 72, ""atk"": 118, ""mag"": 68, ""vit"": 70, ""spr"": 71, ""int"": 98, ""spd"": 127, ""lck"": 61}","{""Mage"": ""D"", ""Attacker"": ""A"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""S""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
vndb,c64505,Natsuki (VN),Doki Doki Literature Club!,v21905,Visual Novel,3,https://t.vndb.org/ch/79/86879.jpg,"Natsuki is a brash, blunt, cranky, seemingly arrogant girl with a cute, softer interior as a result of insecurity, convincing [url=/c64502]Monika[/url] enough to class Natsuki as the embodiment of a tsundere. While she is impulsive and can speak without thinking, she truly cares about her friends and, even when she has obvious anger issues, doesn't enjoy fights or arguments with people. [spoiler]Over the course of the game, we see that she worries about [url=/c64504]Yuri[/url] and on one occasion, gives the [url=/c64506]Protagonist[/url] a note asking him to help [url=/c64504]Yuri[/url], fearing that if she spoke out then it would cause more arguments.[/spoiler] She is very stubborn and has a hard time expressing how she feels and what she wants. When repeatedly challenged, she often becomes awkward and tongue-tied, then aggressive, and then simply bursts into tears. 

Her cute interior also involves a love of manga and anime, particularly those in the slice-of-life genre, and baking. [spoiler]She has been known to store her manga collection in the Literature Club out of embarrassment, another reason is (hinted at) her father would be angry while the rest of the club obviously knows about her interest, she is still hesitant to talk about it.[/spoiler] Natsuki also likes cute things, like cupcakes with cat faces. She also likes poems with cuter, happier words, though her own poems are still about sad things, such as being persecuted for your hobbies. she believes that it's important to be able to express something deep with few words. Her simplistic writing style puts her at odds with [url=/c64504]Yuri[/url], who has a more extravagant style. 
Natsuki dislikes being called ""cute,"" even when she acts as such or does cute things, and will deny any claims from others relating to this; nevertheless, she is much more comfortable exposing her sweet side once she knows people aren't going to tease her about it. she hates it if she isn't taken seriously, whether it's her writing, her hobbies, or just her overall demeanor. [spoiler]It is likely she learned to be ashamed of herself and her hobbies, because her classmates judge her and her implied abusive father, making her abrasive nature a coping mechanism. This is also implied in a secret poem, ""Things I Like About Papa"", which is most likely written by her. 

It is shown that she is a very lonely person who desperately craves affection. One example is during the third poetry-sharing session. If she has liked all your poems to date, she outright asks the protagonist if he thinks her poems are the best, which swiftly shifts to her begging him to say they are, even if he hates them. [/spoiler]

[Edited From [url=http://doki-doki-literature-club.wikia.com/wiki/Natsuki]DDLC Wiki[/url]]",0,Berserker,"{""hp"": 116, ""atk"": 129, ""mag"": 60, ""vit"": 113, ""spr"": 60, ""int"": 62, ""spd"": 110, ""lck"": 70}","{""Mage"": ""F"", ""Attacker"": ""A"", ""Healer"": ""F"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
