mal_id,name,name_kanji,nicknames,about,image_url,favorites,series_type,series_mal_id
195814,Shinju Inui,乾 心寿,,"Height: 178 cm

Shinju is described as a relatively tall girl for her age. Like her sister, she possesses pale pink hair that falls at the length of her upper back. But instead of possessing sharp hazel-colored eyes like the latter, Shinju's eyes are more droopy and light brown in color.

Given her towering stature and ample bosom, her appearance would leave those to assume that she's an adult, when in reality, she's only a middle schooler.

Unlike her sister, who is rather blunt and headstrong, Shinju is a timid yet kind-hearted girl. She is shown to get nervous easily, especially when meeting new people, as seen during her first meeting with Gojo and Marin. This aside, Shinju strongly admires and loves her sister, working as her cosplay photographer while also creating an online account to share her sister's work. Shinju likes the Flower Princess Blaze alongside Sajuna and Marin. Her favorite character from the series is the older brother Soma, due to his caring nature, as he reminds Shinju of her sister.

Shinju is aware of her mature figure, particularly her chest, and is shown to get embarrassed about it. She also calls herself ""fat"" in the Japanese dub of the anime.

Like her friends and ""big"" sister, she is also interested in trying out cosplay but, contrary to the others, she wishes to cosplay as a boy. Her big chest, however, has proven to be a hurdle in achieving this.

(Source: Sono Bisque Doll Wiki)",https://cdn.myanimelist.net/images/characters/12/458726.jpg,227,anime,48736
207324,Kaname,要,,"The main character of the in-universe ""SuccIDK"" manga series.",https://cdn.myanimelist.net/images/characters/6/469593.jpg,4,anime,48736
259071,Shizuku Kuroe,黒江 雫,,"Shizuku has deep violet hair and purple eyes. She wears a dark purple maid uniform with a black headdress and tights.

Shizuku Kuroe is a character featured in the sequel of Saint ♡ Slippery's Academy for Girls video game series. Marin Kitagawa is a big fan of her, so much so that she wanted to cosplay as her, which also was her cosplay debut. She had tally marks up to 17 on her thighs, which is indicating how many sexual encounters the character had, so it is possible as the more sex you had in the game the more tally marks would be added to the character's thighs in the game.

(Source: Sono Bisque Doll Wiki)",https://cdn.myanimelist.net/images/characters/14/568862.jpg,2,anime,48736
207323,Liz,リズ,,"Liz is a succubus who appears in one of Marin's favorite slice of life series, ""SuccIDK."" Her Goal is to put the protagonist of ""SuccIDK"" (Kaname) to sleep, to perform what succubi do with men at night. She normally fails however, in a clumsy manner.",https://cdn.myanimelist.net/images/characters/3/469592.jpg,26,anime,48736
206117,Neon Nikaidou,二階堂 ネオン,,,https://cdn.myanimelist.net/images/characters/8/481893.jpg,5,anime,48736
220971,Shion Nikaidou,二階堂 シオン,Princess Lily|Black Lily,Shion is the main character from the in-story fictional anime Flower Princess Blaze.,https://cdn.myanimelist.net/images/characters/12/501185.jpg,1,anime,48736
205322,Nowa Sugaya,菅野 乃羽,,"Birthday: April 3rd

Nowa Sugaya is a friend of Kitagawa Marin.

Nowa is a high school girl who is rather shorter than her friend Marin. She has black hair that is tied into pigtails, which contain parallel red streaks on the sides of her hair and the inward sides of her pigtails. Her eyes are black and she has two piercings in both her ears, along with black painted nails and a black, white-studded bracelet on her right wrist.

She wears her school uniform with a black vest, and is often seen with a lollipop in her mouth.



(Source: Sono Bisque Doll Wiki)",https://cdn.myanimelist.net/images/characters/7/466335.jpg,106,anime,48736
206482,Mirai Tengeji,天花寺 ミライ,,The main heroine of fictional anime Flower Princess Retsu!!,https://cdn.myanimelist.net/images/characters/8/466336.jpg,7,anime,48736
254244,Veronica,ベロニカ,,"Veronica has short white hair, sharp teeth, tanned skin, and white mascara. Her outfit is very revealing.

Veronica was a prisoner sentenced to be imprisoned for 60,000 years. According to the plot of the game, she was taken in order to fight other characters wherein rich people bet on the fights.

(Source: Sono Bisque Doll Wiki, edited)",https://cdn.myanimelist.net/images/characters/4/569464.jpg,2,anime,48736
207686,Daia Yahiro,八尋 大空,,A friend of Marin Kitagawa.,https://cdn.myanimelist.net/images/characters/11/599042.jpg,1,anime,48736
207687,Rune Yamauchi,山内 瑠音,,A friend of Marin Kitagawa.,https://cdn.myanimelist.net/images/characters/7/468457.jpg,7,anime,48736
105175,Nonoka Komiya,古宮 乃々香,,"The main heroine who returns to Lake Kiriya after moving away seven years ago. She lives with her father as her mother had passed away due to illness.


(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/15/261417.jpg,23,anime,23209
105181,Yuzuki Mizusaka,水坂 柚季,,"An energetic girl who has a strong dislike for the disc. She also seems to be on bad terms with her twin brother, Souta.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/14/261415.jpg,5,anime,23209
105179,Souta Mizusaka,水坂 湊太,,Yuzuki's twin brother. He is rather stoic and is usually at odds with Yuzuki but he still cares for her when she is in trouble. Souta is also close friends with Koharu that he even take shifts for her at her job.,https://cdn.myanimelist.net/images/characters/8/267657.jpg,3,anime,23209
105177,Noel,ノエル,,"Noel is a mysterious clueless blue-haired girl who Nonoka first met at a laboratory seven years ago. She is childish, but kind-hearted.",https://cdn.myanimelist.net/images/characters/14/261605.jpg,435,anime,23209
105183,Koharu Shiihara,椎原 こはる,,"An air-headed girl who works as a poster girl for a local shop. She is kind and doesn't want to see her friends fight or argue and while she doesn't physically try to intervene, she tries her best in other ways.",https://cdn.myanimelist.net/images/characters/7/271129.jpg,3,anime,23209
105185,Shione Togawa,戸川 汐音,,"A stern girl who enjoys photography. 


(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/10/263381.jpg,16,anime,23209
115745,Shuuichi Komiya,古宮 修一,,Nonoka's father.,https://cdn.myanimelist.net/images/characters/16/269817.jpg,2,anime,23209
115747,Kaori Komiya,古宮 花織,,Nonoka's mother.,https://cdn.myanimelist.net/images/characters/6/454553.jpg,2,anime,23209
188176,Fern,フェルン,,"Heiter's adopted daughter. After his death, she came under the care of Frieren. Fern grew up to be a strict and mature person beyond her age. Acts as a mother for the members of the squad. She constantly helps Frieren perform simple daily tasks, such as waking her up, dressing her, cooking. She behaves condescendingly with Stark, although they are about the same age, for example, scolds when he goes to bed late. Despite her outward steadfastness, Fern easily gets upset and can behave like a child if she is offended by something.",https://cdn.myanimelist.net/images/characters/13/519083.jpg,4536,anime,52991
184947,Frieren,フリーレン,Frieren the Slayer,"Frieren was a mage in Hero Himmel's party. They travelled along with Priest Heiter and Warrior Eisen in a ten-year journey to defeat the Demon King. She was the last member to be recruited to the party and, despite Heiter's initial impression of her mana being average, Himmel had a hunch she was the most powerful mage he had ever met.

Being an elf that has lived for over a thousand years, Frieren has a hard time forming meaningful relationships with humans because of the difference in their lifespans and how they perceive the passage of time. This generally manifests itself as laziness, since missing an important event is of no importance as she will have plenty of opportunities to relive it in the future, or as a nearly sociopathic inability to comprehend human's feelings. For instance, she tends to not notice how her lack of impatience or cold statements can affect humans around her. Her party members have also frequently stated that they can't comprehend her feelings or read what goes on in her head.

Despite being an extremely powerful mage, Frieren has the habit of collecting rare and daily usage centered magic, like magic that can polish a bronze statue or make flowers bloom. She always asks for a grimoire as a reward even if she already knows its contents or when it comes to The Great Mage Flamme's lost grimoires knows they are fakes.

After the deaths of Hero Himmel and Priest Heiter, Frieren decided she wants to learn more about humans. She is currently traveling with Fern her pupil who was a war refugee left in her care by Priest Heiter in a quest to Ende, the place where souls reside in the northernmost tip of the continent and where the Demon King's Castle was built to try and speak to Himmel's soul. In her new journey, Frieren visits many places her old party travelled through in the past and relives memories, slowly understanding more about their meaning and her feelings.

Ironically, Fern is generally the one to take care of Frieren in daily activities despite being far younger.


(Source: Frieren: Beyond Journey's End Wiki)",https://cdn.myanimelist.net/images/characters/7/525105.jpg,26550,anime,52991
188177,Stark,シュタルク,,Stark is a carefree young man who easily makes friendship with others. He is cowardly but has the determination to put aside his fears in order to protect the people dear to him.,https://cdn.myanimelist.net/images/characters/2/523292.jpg,2554,anime,52991
206722,Aura,アウラ,Aura the Guillotine,"The great demon. A member of the «Seven Sages of Destruction». Eloquent, selfish, incapable of compassion. Beheads every opponent the defeated, for which she received the nickname the Guillotine.",https://cdn.myanimelist.net/images/characters/10/524719.jpg,78,anime,52991
215341,Blei,,,Participant in the examination for the title of mage first class.,https://cdn.myanimelist.net/images/characters/2/538684.jpg,1,anime,52991
215302,Burg,ブルグ,,Burg is a first class mage. Wears a cloak that does not miss magic damage. He was nicknamed the Indestructible Mantle. He was conducting an exam for a second-class mage.,https://cdn.myanimelist.net/images/characters/4/541583.jpg,2,anime,52991
238061,Chief of the Village of the Sword,剣の里の里長,,The head of the village in the forty-ninth generation. Protects the holy sword from the encroachment of monsters.,https://cdn.myanimelist.net/images/characters/8/529122.jpg,8,anime,52991
236472,Demon Child,魔族の子,,,https://cdn.myanimelist.net/images/characters/12/566312.jpg,1,anime,52991
215250,Denken,デンケン,,An elderly Imperial mage. A cautious person who always keeps calm and analyzes the situation before entering into battle. A competent leader who values coordination and cooperation.,https://cdn.myanimelist.net/images/characters/6/538686.jpg,252,anime,52991
215255,Draht,ドラート,,Young Demon. Lügner's assistant.,https://cdn.myanimelist.net/images/characters/8/524720.jpg,1,anime,52991
215304,Dünste,ドゥンスト,,Participant in the examination for the title of mage first class.,https://cdn.myanimelist.net/images/characters/10/538691.jpg,5,anime,52991
206724,Edel,エーデル,,Edel is a second class mage. Possesses extraordinary skills in the field of mental magic.,https://cdn.myanimelist.net/images/characters/4/538690.jpg,11,anime,52991
215263,Ehre,エーレ,,"Ehre is a second class mage. The best student of the Magic Academy. Lernen's granddaughter. Prefers to use elegant and graceful magic. During the First Class Mage Exam, she got into the same team with Wirbel and Scharf and became friends with them. She owns the magic of transforming inanimate objects, can use them to attack.",https://cdn.myanimelist.net/images/characters/12/531661.jpg,7,anime,52991
196825,Eisen,アイゼン,,"Eisen is a dwarf and was the Warrior of the Hero Party. An honest, straightforward, strong, and hardy warrior.",https://cdn.myanimelist.net/images/characters/13/523293.jpg,390,anime,52991
252054,Elder,老人,,,https://cdn.myanimelist.net/images/characters/2/555061.jpg,1,anime,52991
250295,Exam Staff,,,,https://cdn.myanimelist.net/images/characters/7/552133.jpg,2,anime,52991
215353,Falsch,,,First class mage. Acts as an observer in magical exams.,https://cdn.myanimelist.net/images/characters/7/535534.jpg,1,anime,52991
187307,Flamme,フランメ,The Great Mage,"Flamme was Frieren's master thousands of years ago. She is renowned for being the best human mage in history, and the founder of mankind's magic. Prior to Flamme, humanity considered all forms of magic to be demonic techniques.",https://cdn.myanimelist.net/images/characters/10/528177.jpg,394,anime,52991
215354,Gabel,ガーベル,,"Butler of Lord Orden. He is laconic, but always diligently does his job.",https://cdn.myanimelist.net/images/characters/8/531109.jpg,1,anime,52991
215261,Genau,ゲナウ,,"Curator of the First Class Mage Exam. During his life, he lost many dear people, which made him indifferent to the lives and health of the participants. He believes that truly worthy participants will not let themselves be harmed. Genau's special magic allows him to create a pair of black wings. These wings are sharp and allow for close range attacks as well as defense.",https://cdn.myanimelist.net/images/characters/7/537235.jpg,1,anime,52991
215257,Granat,,,"Count of the Northern Lands. A soft-hearted but determined person. His son died ten years ago in a battle with Aura the Guillotine, after which he became part of her decapitated army. Granat yearns to avenge his son and put his body to rest.",https://cdn.myanimelist.net/images/characters/10/525426.jpg,3,anime,52991
196826,Heiter,ハイター,,"Heiter was the Priest of the Hero Party. Calm, kind and understanding person. Despite his rank, he likes to drink and have fun.",https://cdn.myanimelist.net/images/characters/16/523294.jpg,289,anime,52991
236199,Herbalist,薬草家,,,https://cdn.myanimelist.net/images/characters/11/525485.jpg,1,anime,52991
186854,Himmel,ヒンメル,,Himmel is the hero whose party defeated the demon lord after ten years of adventure. He dies by natural causes exactly 50 years after the death of the demon lord. Himmel would often make jokes about how handsome he was but was also shown to be willing to help anyone in need.,https://cdn.myanimelist.net/images/characters/9/523295.jpg,3606,anime,52991
215293,Kanne,カンネ,,Kanne is a third class mage. She has been friends with Lawine since childhood and studied with her at the Academy of Magic. She can control water by filling it with mana.,https://cdn.myanimelist.net/images/characters/13/534108.jpg,24,anime,52991
206723,Kraft,クラフト,,Kraft is a kind and cheerful elf. He is a monk who has performed many feats. He spent several months in the company of the Frieren's party during a long winter in the Northern Lands.,https://cdn.myanimelist.net/images/characters/6/566320.jpg,22,anime,52991
215248,Land,ラント,,Land is a First Class Mage Exam participant. Doesn't like to take risks. Prefers to prepare battle tactics in advance and act cautiously. Able to create clones completely identical to him and control them from a long distance.,https://cdn.myanimelist.net/images/characters/8/541623.jpg,63,anime,52991
232166,Laufen,ラオフェン,,"Laufen is a second-class magician. Participant of the exam for the magician of the first class. She got into the same team with Denken and Richter. Jokingly played the role of Denken's granddaughter. Laufen skillfully uses the spell of the mountain tribe of the Southern Lands, which allows her to move at a speed that the human eye does not catch. This ability gives the impression of instant disappearance.",https://cdn.myanimelist.net/images/characters/15/533517.jpg,33,anime,52991
215295,Lawine,ラヴィーネ,,Lawine is a third class mage. Kanne's friend who she studied with at the Magic Academy. Her magic allows her to freeze vast amounts of water.,https://cdn.myanimelist.net/images/characters/10/537013.jpg,25,anime,52991
215275,Lecker,,,"The unrivaled chef. As a reward for returning a family heirloom to him, he vowed never to change the taste of his dishes, keeping it unchanged from generation to generation.",https://cdn.myanimelist.net/images/characters/8/538001.jpg,1,anime,52991
215352,Lernen,レルネン,,"An old friend of Denken. First Class Mage and Serie's apprentice. Rarely acts directly, preferring stealth.",https://cdn.myanimelist.net/images/characters/2/535549.jpg,4,anime,52991
215254,Linie,リーニエ,,Linie is Lügner's assistant and a skilled warrior. Able to learn the fighting style of any opponent at a glance.,https://cdn.myanimelist.net/images/characters/13/524721.jpg,39,anime,52991
215342,Länge,レンゲ,Lange,Participant in the examination for the title of mage first class. Slightly distracted girl. Likes to read books and learn new spells.,https://cdn.myanimelist.net/images/characters/13/538694.jpg,2,anime,52991
215253,Lügner,リュグナー,Lugner,"Lügner is a demon that serves Aura. He gives the impression of a calm, well-mannered and sensitive person.",https://cdn.myanimelist.net/images/characters/15/524722.jpg,15,anime,52991
259176,Merchant,商人,,,https://cdn.myanimelist.net/images/characters/14/569091.jpg,1,anime,52991
215303,Methode,メトーデ,,"Methode is a strong mage. She possesses the magic of detection and mental magic, as well as hypnosis. Kind-hearted, polite and friendly girl. Methode thinks elves are very cute and likes to pat Serie and Frieren on the head when she gets the chance.",https://cdn.myanimelist.net/images/characters/14/538692.jpg,123,anime,52991
238973,Mut,ムート,,The second son of Lord Orden.,https://cdn.myanimelist.net/images/characters/4/531110.jpg,1,anime,52991
215259,Orden,オルデン,,Lord of the Northern Lands. Wirt's father. One of the three strongest knights of the Northern Kingdom.,https://cdn.myanimelist.net/images/characters/4/531108.jpg,1,anime,52991
187308,Qual,クヴァール,The Elder Sage Of Corruption,"Qual was a high ranking demon in the Demon King's army. 80 years ago, he was so powerful that the Hero's Party was forced to seal him away.

Qual is the inventor of a powerful piercing magic called Killing Magic/Soul Track. This magic is able to pierce magical defences, as well as equipment imbued with magical resistance. It was so strong that it was able to eradicate the target's body itself, as well as being responsible for slaughtering 40% of the adventurers and 70% of the sorcerers in that region.",https://cdn.myanimelist.net/images/characters/16/523394.jpg,17,anime,52991
215251,Richter,リヒター,,Richter is a second-class mage. A pragmatic and cold-blooded person. He can control the earth and stones in their various forms.,https://cdn.myanimelist.net/images/characters/11/535517.jpg,8,anime,52991
215264,Scharf,シャルフ,,"Scharf is a third-class mage. On the First Class Mage Exam, he became friends with Wirbel und Ehre. His special magic allows to control many flower petals, transforming them into steel structures.",https://cdn.myanimelist.net/images/characters/10/538688.jpg,1,anime,52991
196912,Sein,ザイン,,"Sein is a Priest from a small village, a member of Frieren's party. An unflappable and easy-going person. Acts as an adult figure, often gives advice to Stark and Fern.",https://cdn.myanimelist.net/images/characters/12/529669.jpg,268,anime,52991
238328,Sein's Older Brother,ザインの兄,,"The priest of their small village in the Alt Woods. He is the older brother of Sein and after he and Sein lost their parents, he raised Sein himself. He turned down Heiter's invitation to go to the Holy City of Strahl in order to stay and take care of his brother, a decision which he has never regretted.

(Source: Frieren Wiki)",https://cdn.myanimelist.net/images/characters/12/529731.jpg,1,anime,52991
215301,Sense,ゼンゼ,,"Sense is a curator of the second exam for the title of mage of the first class. A pacifist. Selects the format of the exam in which the participants do not have to fight with each other. Sense's special magic allows her to control the length and strength of her hair, which she uses as a weapon.",https://cdn.myanimelist.net/images/characters/14/538685.jpg,102,anime,52991
211285,Serie,,,"Serie is a female Great Mage from the Mystical Era and one of the last known survivors of the elven race. She was the teacher of The Great Mage Flamme, one of the very first human mages that would be able to master advanced magic. Her influence on human magic grew slowly over the last 1,000 years by teaching numerous generations of new human mages. With her founding of the Continental Magic Association, this influence grew even more.

Her magic skills and mana are remarkable even compared to other Great Mages. Not only is she able to use highly advanced defensive and offensive magic, she is also in control of ancient elven magic and human magic from the Mystical Era. This combined with her large pool of mana and over 1,000 years of experience, makes her one of the most powerful mages in the current time.",https://cdn.myanimelist.net/images/characters/4/536851.jpg,191,anime,52991
215256,Stoltz,シュトルツ,,"Stoltz is the best fighter of the warrior village. Stark's brother. The only one in the family paid attention to Stark and taught him warrior skills. He saved Stark, but remained to defend the village from the attack of demons and died in battle.",https://cdn.myanimelist.net/images/characters/6/529121.jpg,13,anime,52991
215260,Ton,トーン,,Participant in the examination for the title of mage first class. Distrustful and self-confident mage.,https://cdn.myanimelist.net/images/characters/11/538789.jpg,1,anime,52991
215273,Voll,フォル,,Voll is a old friend of Frieren. Dwarf who had guarded the peace of his late wife's native village for four hundred years. He was the one who brought Frieren together with hero Himmel's party.,https://cdn.myanimelist.net/images/characters/9/535528.jpg,29,anime,52991
215252,Warrior Gorilla,戦士ゴリラ,,"Sein's childhood friend. At a young age, he went on a journey, dreaming of becoming a legendary hero.",https://cdn.myanimelist.net/images/characters/4/530186.jpg,2,anime,52991
215249,Wirbel,ヴィアベル,,"Wirbel is the captain of the Northern Magic Corps and a very experienced mage. Participated in the exam for the magician of the first class. He is merciless to his enemies, but shows sensitivity to his colleagues. Uses powerful capture magic. If the opponent's gaze intersects with his, then the enemy will not be able to move until Wirbel looks away.",https://cdn.myanimelist.net/images/characters/15/535526.jpg,55,anime,52991
215258,Wirt,ヴィルト,,"Wirt is the eldest son of Lord Orden, who died in battle with the army of demons.

No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",https://cdn.myanimelist.net/images/characters/5/531107.jpg,1,anime,52991
206725,Übel,ユーベル,,"Übel is a female human mage and a member of the Continental Magic Association. She is very proficient in cleaving magic, an invisible magic that is able to cut through anything within a five-meter radius, so long as she can imagine it to be cut. She is stated to cast her magic through feel, rather than logical analysis like most other mages. This also gives her the ability to learn the magic of others by empathizing with and understanding their emotions and true nature.

She is heavily implied to be responsible for a series of murders during her time as a third-class mage and was disqualified from her second-class exam for killing one of the first-class proctors responsible for one of the tests.",https://cdn.myanimelist.net/images/characters/9/543072.jpg,1432,anime,52991
170329,Yor Forger,ヨル・フォージャー,Thorn Princess,"Age: 27

Yor Forger is one of three main characters of the Spy x Family series. She works as a clerk at Berlint City Hall, but is secretly a skilled assassin who acts under the codename Thorn Princess. Yor possesses impressive strength and endurance for her slim frame, capable of easily piercing the skull of a human with her weapons and destroying a pumpkin with the sheer thrust of her bare hand. 

She agrees in pretending to be Loid's wife and Anya's mother in order to serve as cover so she can continue with her assassin work. Yor is consistently bad at cooking and usually leaves the cooking to Loid.",https://cdn.myanimelist.net/images/characters/11/457934.jpg,11443,anime,50265
170258,Loid Forger,ロイド・フォージャー,Twilight,"Agent Name: Twilight
Occupation: Intelligence Agent, Psychiatrist (False Front)
Known Alias: Loid, Robert
Height: 187 cm
Weight: 70-90 kg
Skills: Genius-level intellect, Espionage, Peak physical attributes, Expert marksmanship, Skilled hand-to-hand combatant, Master of disguise, Observation, Tennis skills
Hair color: Blond
Eye color: Blue
Address: 128 Park Ave. West Berlint

Codename ""Twilight"", he is an undercover spy and was tasked with the mission to create a fake family in order to infiltrate a politician by the name of Donovan Desmond. He thus in seven days was able to adopt a daughter called Anya Forger and marry a woman named Yor Briar.

It is unknown as to what his real name or age is, as he was a war orphan. He became a spy in order to make a ""world where children wouldn't cry.""",https://cdn.myanimelist.net/images/characters/2/457747.jpg,6197,anime,50265
170256,Anya Forger,アーニャ・フォージャー,,"Anya is a young girl who can read other people's thoughts and is the only one who knows of her family's secrets. She is 5 years old, but claims to be 6. Originally an experimental human test subject dubbed ""Subject 007,"" she escaped and moved from one orphanage to another before being adopted by Loid. She likes spy anime and thinks anything involving ""secrets"" and ""missions"" are exciting.",https://cdn.myanimelist.net/images/characters/4/457933.jpg,14939,anime,50265
214065,Aquarist,,,Appears in episode 12.,https://cdn.myanimelist.net/images/characters/4/482318.jpg,1,anime,50265
177510,Becky Blackbell,ベッキ・ブラックベル,,"Age: 6
Gender: Female
Hair Color: Brown
Eye Color: Light Brown
Occupation: Student

She is the daughter of CEO Blackbell, a major military manufacturer. She attends Eden Academy as part of Cecile House, Group 3, and becomes Anya Forger's close friend.",https://cdn.myanimelist.net/images/characters/3/528426.jpg,124,anime,50265
208895,Bondman,ボンドマン,,,https://cdn.myanimelist.net/images/characters/7/495202.jpg,6,anime,50265
211227,Bondman's Boss,ボンドマーンの司令官,,He is the headman of Bondman's organization.,https://cdn.myanimelist.net/images/characters/16/482790.jpg,1,anime,50265
177507,Yuri Briar,ユーリ・ブライア,,"Age: 20
Height: 179 cm (5′10"")
Hair color: black
Eye color: red

Yuri Briar is Yor Forger's younger brother and a twenty-year-old man who works in the State Security Service. He keeps his job at the SSS a secret from his sister and instead pretends to be a normal civil servant at the foreign ministry.

Yuri is popular with girls due to his face, but they leave when they discover his personality.


(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/6/528425.jpg,241,anime,50265
177523,Camilla,カミラ,,"Camilla is one of Yor Forger's three co-workers at Berlint City Hall. Camilla is initially shown to be snobbish and mean, inviting Yor to a party simply to make fun of her being single and attempting to spill hot gratin on Yor. Despite her thorny exterior, she has a soft side and accedes to patiently teach Yor cooking when she pleads, despite her initial frustration.

Camilla appears to live alone and seems fairly wealthy, having a two-story house large enough to hold a party in.

She seems to be a good cook, being able to recreate Yor and Yuri's childhood stew from just their memories. She is also knowledgeable about cooking variations from other parts of Ostania as she adjusts the recipe after asking about Yor's hometown.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/6/495205.jpg,2,anime,50265
177508,Donovan Desmond,ドノバン・デズモンド,,Donovan Desmond is the President of the Nation Unity Party and Twilight's current target.,https://cdn.myanimelist.net/images/characters/12/467200.jpg,4,anime,50265
177509,Damian Desmond,ダミアン・デズモンド,Sy-On Boy,"Damian Desmond is the second son of Donovan Desmond and attends Eden Academy as part of Cecile Hall, Group 3. Due to his upbringing as a child of an important and powerful man, Damian gained a highly respected status among his peers by default, making him grow incredibly arrogant, assuming Anya gained a crush on him when she stared at him. He is shown to prefer being called Lord Damian when spoken to.


Later, it is hinted that a possible reason for Damian's behavior can be attributed to his brother's success as an Imperial Scholar and his father having set a high expectation for him to strive and become part of the Imperial Scholars. His father's influence and lack of attention to his life motivated him even further to meet his expectations, causing him to look down on people beneath his social class, for if they are not a benefit to him, they are only slowing him down to becoming an Imperial Scholar and in turn slowing his progress in getting his father's attention.",https://cdn.myanimelist.net/images/characters/14/528424.jpg,323,anime,50265
211941,Eden Academy Gutter Student,イーデン校生徒,,"Manga Debut: Chapter 4
Anime Debut: Episode 4

An Eden Academy student who was involved in the entrance exam. In order to obtain extra credit, he reluctantly pretended to be stuck in a gutter as a test for the applicants. He felt guilty when he believed the Forgers would fail because of him.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/4/482798.jpg,1,anime,50265
177526,Edgar,エドガー,,,https://cdn.myanimelist.net/images/characters/13/473400.jpg,1,anime,50265
209461,Ewen Egeburg,ユーイン・エッジバーグ,,"Ewen Egeburg is one of Damian Desmond's followers at Eden Academy and a student of Cecile Hall. Ewen quickly become friends with Damian Desmond and Emile Elman, praising Damian and commenting that he will become Imperial Scholar in no time. He often suggests Damian needs to work on his vocabulary or grammar.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/7/473002.jpg,3,anime,50265
209460,Emile Elman,エミール・エルマン,,"Emile Elman is the heir to the Elman Family and one of Damian Desmond's followers at Eden Academy. As one of Damian's followers, he is frequently praising Damian's abilities and making fun of Anya and Becky. It is his dream to eat a lot of candy. 

Emile quickly become friends with Damian Desmond and Ewen Egeburg, praising Damian and commenting that he will become Imperial Scholar in no time.



(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/2/473001.jpg,2,anime,50265
203871,Bond Forger,ボンド・フォージャー,Subject 8,"Bond Forger is the pet of the Forger Family. Formerly known as Subject 8, Bond has been used for experiments that resulted in him gaining precognition abilities.

Bond is shown to be a very kind dog, as he uses his precognition abilities to rescue a child from being hit by a falling board. He also helps Anya Forger to retrieve her favorite pair of gloves from a fierce dog by intimidating him.




(Source: Spy X Family Wiki)",https://cdn.myanimelist.net/images/characters/6/490843.jpg,1088,anime,50265
177512,Franky Franklin,フランキー・フランクリン,,"Franky Franklin is an informant who seemingly works at a tobacco store and presumably works for Loid Forger's agency. He gets information regarding Eden Academy's exam and Anya Forger's past records for Loid Forger.

Franky is a kind person willing to help Loid out when he's in a pinch even though the danger is high. He frequently warns Loid Forger not to get too close to other people in their line of work.
He frequently falls in love with other women but his love life typically fails due to lack of mutual interest or they are already with someone else.
He's rather money-driven as he is willing to perform favors for Loid as long as Loid promises to give him material goods, even though he was previously reluctant to do so or even if the situation is extremely dangerous.



(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/11/495209.jpg,172,anime,50265
177521,Henry Henderson,ヘンリー・ヘンダーソン,,"Henry Henderson is a history teacher and the housemaster of dormitory 3, Cecile Hall at Eden Academy. Henry is a mature and noble person, who places a high importance on ""elegance"". To him, elegance seems to be the way a person conducts themselves, and is not afraid to correct inelegant behavior in others.


When teaching, he observes and assesses the ""elegance"" of the students, although he understands that children occasionally need to frolic too.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/6/484493.jpg,162,anime,50265
177524,Millie,ミリー,,"Millie is one of Yor Forger's three co-workers at Berlint City Hall. Millie is shown to be lively and mischievous, suggesting to Yor that they put snot in the Chief's coffee as a joke and most often seen smiling or giggling. Even though she breaks up with her boyfriend, she doesn't seem bothered and remains cheerful, even asking Yor to introduce her to Yuri.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/4/495206.jpg,2,anime,50265
211223,Minister of Finance,,,Appears in episode 4.,https://cdn.myanimelist.net/images/characters/15/482805.jpg,1,anime,50265
208892,Narrator,ナレーション,,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,1,anime,50265
210523,Old Woman,老女,,Appears in episode 3.,https://cdn.myanimelist.net/images/characters/14/474133.jpg,3,anime,50265
177529,Orphanage Owner,孤児院の主人,,"An inebriated middle-aged man who is the owner of the orphanage where Anya Forger is adopted by Loid Forger. He is apathetic about his orphanage, as shown by the neglected state of the children and his indifference to Loid's given background. He thinks of Anya as a ""creepy little brat"", attempting to give her away to Loid upon hearing he wants a literate child.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/3/473402.jpg,1,anime,50265
214059,Pool Instructor #1,プール指導員,,Appears in episode 11.,https://cdn.myanimelist.net/images/characters/7/482795.jpg,1,anime,50265
177511,Sylvia Sherwood,シルヴィア・シャーウッド,Handler|Fullmetal Lady,"Main contact of Twilight (Loid Forger) at WISE and previously involved in war between West and East. Not much has been to shown to get an understanding of her personality but from what's been shown, it's that she is similar to Twilight in which she is dedicated, skilled and logical with her approach to ideas but still is a somewhat impatient person. It can be assumed that she doesn't really understand kids, as seen when she told Loid to just bribe Anya with candy.



(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/3/467192.jpg,95,anime,50265
209877,Shopkeeper,店長,,"He is Yor's employer.

(Source: Spy x Family Wiki)",https://cdn.myanimelist.net/images/characters/6/526952.jpg,1,anime,50265
