mal_id,title,title_english,title_japanese,type,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,synopsis,image_url,genres,studios
17879,Tamako Market Specials,,たまこまーけっと ぺったんこアニメ,Special,6,Finished Airing,2013-03-20T00:00:00+00:00,2013-08-21T00:00:00+00:00,6.45,14020,7590,4074,36367,10,"Dera's Bar
Dera's Bar is a friendly establishment that welcomes only female patrons. Home to mellow music and captivating conversations, the owner—Dera Mochimazzi—serves up dashing compliments and inspiring wisdom to his customers. However, in reality, the bar allows Dera to talk about his ludicrous whims to Tamako Kitashirakawa and her friends, whose responses often lead the discussion into comical off-topic banter.    

Otchoko Choi-chan   
Exploring the world outside the tropical islands, Choi Mochimazzi passionately journals her experiences for the Prince. Choi's interest in her new friends' lifestyles spurs fruitful learning opportunities, yet growing accustomed to the different environment may be unexpectedly fascinating. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1482/123514l.jpg,Comedy,Kyoto Animation
12445,Tasogare Otome x Amnesia,Dusk Maiden of Amnesia,黄昏乙女×アムネジア,TV,12,Finished Airing,2012-04-09T00:00:00+00:00,2012-06-25T00:00:00+00:00,7.81,201263,1048,576,438160,4779,"Seikyou Private Academy, built on the intrigue of traditional occult myths, bears a dark past—for 60 years, it has been haunted by a ghost known as Yuuko, a young woman who mysteriously died in the basement of the old school building. With no memory of her life or death, Yuuko discreetly finds and heads the Paranormal Investigations Club in search of answers.

A chance meeting leads Yuuko to cling to diligent freshman Teiichi Niiya, who can see the quirky ghost. They quickly grow close, and he decides to help her. Along with Kirie Kanoe, Yuuko's relative, and the oblivious second year Momoe Okonogi, they delve deep into the infamous Seven Mysteries of the storied school.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/64435l.jpg,Horror|Mystery|Romance|Supernatural,SILVER LINK.
14189,Tasogare Otome x Amnesia: Taima Otome,Dusk Maiden of Amnesia: Ghost Girl,黄昏乙女×アムネジア 退魔乙女,Special,1,Finished Airing,2012-11-28T00:00:00+00:00,,7.49,46533,2047,2559,84394,125,"Tired of Yuuko's antics for causing more ghost stories to be spread amongst the students, Kirie challenges her to a series of games which if Yuuko loses, she must behave.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/6/65883l.jpg,Horror|Mystery|Romance|Supernatural,SILVER LINK.
51536,The iDOLM@STER Cinderella Girls: U149,,アイドルマスター シンデレラガールズ U149,TV,12,Finished Airing,2023-04-06T00:00:00+00:00,2023-06-29T00:00:00+00:00,7.69,7573,1374,5492,18086,178,"Mature grade school student Arisu Tachibana is an aspiring idol who receives an invitation from her company president to participate in the Third Entertainment Section—a new idol project. Arisu and eight other young girls soon meet their producer before beginning idol-related activities.

To the girls' surprise, their producer appears to be a childlike adult and nothing like what they had imagined. The producer, who is taking on the position for the first time, also had no idea that he would be meeting a group of short, young idols. The awkward situation leaves Arisu disappointed, and she wishes for a producer change.

However, the producer, with his genuine love for idols and his desire to see them shine, will not let this opportunity pass and expresses that he is serious about working with the girls. Thankfully, the young idols accept the producer after seeing his unwavering passion for idols, serving as the start of their journey to the stage of dreams.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1875/133377l.jpg,Slice of Life,CygamesPictures
6213,Toaru Kagaku no Railgun,A Certain Scientific Railgun,とある科学の超電磁砲,TV,24,Finished Airing,2009-10-03T00:00:00+00:00,2010-03-20T00:00:00+00:00,7.65,298246,1462,375,636421,6084,"The student-filled Academy City is at the forefront of scientific advancement and home to the esper development program. The seven ""Level 5"" espers are the most powerful in Academy City, and ranked third among them is middle schooler Mikoto Misaka, an electricity manipulator known as ""The Railgun.""
 
When strange incidents begin occurring throughout the city, she finds each crime to be connected to the elusive ""Level Upper,"" a legendary device that allegedly increases the esper level of its user. As the situation escalates, it becomes apparent that there is more to the Level Upper than meets the eye, and that Academy City may be a far more twisted place than the glamorous utopia it appears to be.

Toaru Kagaku no Railgun focuses on Mikoto and her friends—and the dangerous situations they find themselves in—as they get caught up in the matter of the Level Upper. As Mikoto says, ""There's never a dull moment in this city.""

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/8/53581l.jpg,Action|Fantasy|Sci-Fi,J.C.Staff
4654,Toaru Majutsu no Index,A Certain Magical Index,とある魔術の禁書目録,TV,24,Finished Airing,2008-10-05T00:00:00+00:00,2009-03-19T00:00:00+00:00,7.34,400364,2690,243,851500,5701,"Academy City, Japan, is at the forefront of science. Besides being 30 years ahead of the world technologically, more than three-fourths of this peculiar city's population consists of students developing their psychic abilities as espers in various institutions. Among these students is Touma Kamijou, a high school boy with the lowest psychic rank of zero, but with a mysterious power no scientist can understand: ""Imagine Breaker,"" which allows him to negate other supernatural abilities.
 
This, however, doesn't affect Kamijou's life in the least as he plays his role as a regular teenager; that is, until he meets the strange Index Librorum Prohibitorum, a young girl who has memorized the entirety of the forbidden grimoires, and now a dangerous organization is hunting Index down. With several magicians looking to harm the girl, Kamijou will defend his new companion at all costs as he discovers a strange new realm of the supernatural.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/75533l.jpg,Action|Fantasy|Sci-Fi,J.C.Staff
41389,Tonikaku Kawaii,Tonikawa: Over The Moon For You,トニカクカワイイ,TV,12,Finished Airing,2020-10-03T00:00:00+00:00,2020-12-19T00:00:00+00:00,7.85,453789,958,265,807595,10360,"Nasa Yuzaki is determined to leave his name in the history books. Ranking first in the national mock exam and aiming for a distinguished high school, he is certain that he has his whole life mapped out. However, fate is a fickle mistress. On his way home one snowy evening, Nasa's eyes fall upon a peerless beauty across the street. Bewitched, Nasa tries to approach her—only to get blindsided by an oncoming truck. 

Thankfully, his life is spared due to the girl's swift action. Bleeding by the side of an ambulance, he watches as the girl walks away under the moonlight—reminiscent of Princess Kaguya leaving for the moon. Refusing to let this chance meeting end, he forces his crippled body to chase after her and asks her out. Surprised by his foolhardiness and pure resolve, the girl accepts his confession under a single condition: they can only be together if he marries her!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1613/108722l.jpg,Comedy|Romance,Seven Arcs
50307,Tonikaku Kawaii 2nd Season,Tonikawa: Over The Moon For You Season 2,トニカクカワイイ,TV,12,Finished Airing,2023-04-08T00:00:00+00:00,2023-06-24T00:00:00+00:00,7.62,98141,1554,952,279208,2487,"In the wake of their first home burning down, Nasa and Tsukasa Yuzaki are seeking temporary shelter at the Arisugawas' bathhouse. Though they have only been married for a short time, their relationship has only become sweeter by the day. Nasa is determined to spend as much time with his wife as possible, basking in the happiness of their marriage.

The newlyweds find new ways to explore their relationship. From adopting a cat, going to an amusement park, and even watching an impromptu romantic comedy featuring Nasa's former teacher, every day is a new experience. But while Tsukasa continues to meet the people in Nasa's life, Nasa has yet to meet more of Tsukasa's family. Though they appear to be the picture-perfect couple to everyone around them, Nasa begins to wonder if he will ever learn more about his wife's mysterious past.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1996/133361l.jpg,Comedy|Romance,Seven Arcs
4224,Toradora!,Toradora!,とらドラ！,TV,25,Finished Airing,2008-10-02T00:00:00+00:00,2009-03-26T00:00:00+00:00,8.05,1441380,622,25,2311625,57870,"Ryuuji Takasu is a gentle high school student with a love for housework; but in contrast to his kind nature, he has an intimidating face that often gets him labeled as a delinquent. On the other hand is Taiga Aisaka, a small, doll-like student, who is anything but a cute and fragile girl. Equipped with a wooden katana and feisty personality, Taiga is known throughout the school as the ""Palmtop Tiger.""

One day, an embarrassing mistake causes the two students to cross paths. Ryuuji discovers that Taiga actually has a sweet side: she has a crush on the popular vice president, Yuusaku Kitamura, who happens to be his best friend. But things only get crazier when Ryuuji reveals that he has a crush on Minori Kushieda—Taiga's best friend!

Toradora! is a romantic comedy that follows this odd duo as they embark on a quest to help each other with their respective crushes, forming an unlikely alliance in the process.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/13/22128l.jpg,Drama|Romance,J.C.Staff
11553,Toradora!: Bentou no Gokui,Toradora! Special,とらドラ！ 弁当の極意,Special,1,Finished Airing,2011-12-21T00:00:00+00:00,,7.43,103347,2286,1412,187092,152,"An unaired episode included in the Blu-ray box set.

Yuusaku brings an extravagant bento box to share with the class, which makes Ryuuji feel inferior about his own bento making skills. Desperate to beat his bentos, Ryuuji obsessively tries to compete against them to the point where he even brings a rice cooker to school. After Taiga brings him some salty onigiri, Ryuuji realises that the true meaning of bentos is not the taste, but the feelings that are put into it.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1756/104652l.jpg,Comedy|Gourmet,J.C.Staff
59636,Uma Musume: Cinderella Gray,Umamusume: Cinderella Gray,ウマ娘 シンデレラグレイ,TV,13,Finished Airing,2025-04-06T00:00:00+00:00,2025-06-29T00:00:00+00:00,8.55,21890,124,3338,52648,592,"Tokyo is the home of national-level horse girls and the next generation of running prodigies. Jou Kitahara, a rookie trainer with big dreams and modest expectations, does not expect to find talent in the quiet town of Kasamatsu—until he meets an ash-gray-haired girl with a wild, unconventional stride.

As a child with bad knees, Oguri Cap spent much of her early life in pain, struggling to stand. But through relentless perseverance, she overcame her limits and found liberation in the very thing that once seemed impossible: running. While the other horse girls at Kasamatsu chase victory and fame, Oguri runs without ambition, driven only by the joy of movement.

Fujimasa March, a rising regional star, commands attention with her discipline, talent, and tenacity. For her, running is a matter of pride. But when a school-organized race brings her face-to-face with Oguri's raw, unpolished stride, March's confidence begins to waver. In turn, something in Oguri shifts after racing March. For the first time, a spark of ambition ignites within her—a desire to win that will take her beyond the confines of her hometown to the grand stages waiting on the horizon.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1626/148097l.jpg,Drama|Sports,CygamesPictures
35249,Uma Musume: Pretty Derby,Umamusume: Pretty Derby,ウマ娘 プリティーダービー,TV,13,Finished Airing,2018-04-02T00:00:00+00:00,2018-06-18T00:00:00+00:00,7.35,76171,2665,1403,188270,859,"Famous racehorses that have left behind worthy legacies, unique as they can be, are reincarnated as horse girls in a parallel world. In this life, they start their journey anew as they continue to race and perhaps relive the success they once lived through.

Aspiring to become the best racehorse in Japan, a horse girl named Special Week moves to Tokyo to enroll in the Tracen Academy—an institution that nurtures horse girls like her to become better racers. There, Special Week witnesses the sophisticated running style of Silence Suzuka and is inspired to become a racer like her. Shortly after, Special Week finds herself recruited into Silence Suzuka's team, Spica. From there, she begins her path to the top—one lap at a time.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1478/91837l.jpg,Sports,P.A. Works
42941,Uma Musume: Pretty Derby Season 2,,ウマ娘 プリティーダービー Season 2,TV,13,Finished Airing,2021-01-05T00:00:00+00:00,2021-03-30T00:00:00+00:00,8.22,38287,379,2645,79907,1270,"Within the horse-racing world, the horse girls of Team Spica have been gaining popularity as they continue to rack up victories. The one receiving the most attention in the group is Toukai Teiou, known for her cheerful personality and exceptional running skills. Teiou aims to become an undefeated Triple Crown horse girl by winning all three G1 races consecutively, a feat that has not been accomplished since the legendary Symbolic Rudolf managed to do so many years ago.

On her path to obtaining the Triple Crown, Teiou is met with many challenges, encountering both old and new rivals. Amidst her fierce rivalries, however, Teiou is soon confronted with decisions that will leave a huge impact on her very own racing career.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1447/114282l.jpg,Sports,Studio Kai
53526,Uma Musume: Pretty Derby Season 3,,ウマ娘 プリティーダービー Season 3,TV,13,Finished Airing,2023-10-05T00:00:00+00:00,2023-12-28T00:00:00+00:00,7.68,18483,1402,3896,39940,146,"Since childhood, horse girls Kitasan Black and Satono Diamond have admired and aspired to be like their fellow horse girl named Tokai Teiou. Chasing their dreams, they enroll in Tracen Academy, an institution dedicated to training horse girls and preparing them for legendary races. Soon after, Kitasan Black lands on Team Spica, the same team as Teiou. Beaming with motivation, she remains undefeated until she fails to win her first Grade 1 (G1) race—the most prestigious type of race in the league—but she is determined to unleash her true potential as a horse girl.

Meanwhile, Satono Diamond comes from a long line of horse girls who, despite sporting incredible running prowess, have never won a G1 race. It is up to her to finally break this curse and bring the Satono clan the glory it deserves.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1475/138948l.jpg,Sports,Studio Kai
4896,Umineko no Naku Koro ni,Umineko: When They Cry,うみねこのなく頃に,TV,26,Finished Airing,2009-07-02T00:00:00+00:00,2009-12-24T00:00:00+00:00,7.02,94929,4386,1168,230453,1986,"Considered as the third installment in the highly popular When They Cry series by 07th Expansion, Umineko no Naku Koro ni takes place on the island of Rokkenjima, owned by the immensely wealthy Ushiromiya family. As customary per year, the entire family is gathering on the island for a conference that discusses the current financial situations of each respective person. Because of the family head's poor health, this year involves the topic of the head of the family's inheritance and how it will be distributed.

However, the family is unaware that the distribution of his wealth is the least of Ushiromiya Kinzou's (family head) concerns for this year's family conference. After being told that his end was approaching by his longtime friend and physician, Kinzou is desperate to meet his life's true love one last time: the Golden Witch, Beatrice. Having immersed himself in black magic for many of the later years in his life, Kinzou instigates a ceremony to revive his beloved upon his family's arrival on Rokkenjima. Soon after, a violent typhoon traps the family on the island and a string of mysterious murders commence, forcing the eighteen people on the island to fight for their lives in a deadly struggle between fantasy and reality.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/17709l.jpg,Horror|Mystery|Supernatural|Suspense,Studio Deen
32924,Urara Meirochou,Urara Meirocho,うらら迷路帖,TV,12,Finished Airing,2017-01-06T00:00:00+00:00,2017-03-24T00:00:00+00:00,7.1,43278,3999,1837,135993,422,"Labyrinth Town is a legendary city composed of ten districts, home to witches and diviners alike. In the outermost district of this maze, many young girls begin training to join the ranks of the ""Urara,"" a group of women known far and wide for their ability to divine the answers to the world's most difficult questions. Chiya, a wild girl raised amongst the animals in the mountains, is invited to take her rightful place as a first rank urara. By joining them, she hopes to divine the location of her long-lost mother.

Chiya quickly makes three friends: studious Kon Tatsumi, aspiring witch Koume Yukimi, and reticent Nono Natsume. Armed with only their own ingenuity and a vague connection to the gods, they begin their journey in the way of the urara.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/84119l.jpg,Comedy|Fantasy,J.C.Staff
33352,Violet Evergarden,Violet Evergarden,ヴァイオレット・エヴァーガーデン,TV,13,Finished Airing,2018-01-11T00:00:00+00:00,2018-04-05T00:00:00+00:00,8.69,1051560,67,46,1924855,66655,"The Great War finally came to an end after four long years of conflict; fractured in two, the continent of Telesis slowly began to flourish once again. Caught up in the bloodshed was Violet Evergarden, a young girl raised for the sole purpose of decimating enemy lines. Hospitalized and maimed in a bloody skirmish during the War's final leg, she was left with only words from the person she held dearest, but with no understanding of their meaning.

Recovering from her wounds, Violet starts a new life working at CH Postal Services after a falling out with her new intended guardian family. There, she witnesses by pure chance the work of an ""Auto Memory Doll,"" amanuenses that transcribe people's thoughts and feelings into words on paper. Moved by the notion, Violet begins work as an Auto Memory Doll, a trade that will take her on an adventure, one that will reshape the lives of her clients and hopefully lead to self-discovery.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1795/95088l.jpg,Drama,Kyoto Animation
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,ヴァイオレット・エヴァーガーデン 外伝 -永遠と自動手記人形-,Movie,1,Finished Airing,2019-09-06T00:00:00+00:00,,8.42,272278,196,538,463160,1686,"Isabella, the daughter of the noble York family, is enrolled in an all-girls academy to be groomed into a dame worthy of nobility. However, she has given up on her future, seeing the prestigious school as nothing more than a prison from the outside world. Her family notices her struggling in her lessons and decides to hire Violet Evergarden to personally tutor her under the guise of a handmaiden. 

At first, Isabella treats Violet coldly. Violet seems to be able to do everything perfectly, leading Isabella to assume that she was born with a silver spoon. After some time together, Isabella begins to realize that Violet has had her own struggles and starts to open up to her. Isabella soon reveals that she has lost contact with her beloved younger sister, Taylor Bartlett, whom she yearns to see again. 

Having experienced the power of words through her past clientele, Violet asks if Isabella wishes to write a letter to Taylor. Will Violet be able to help Isabella convey her feelings to her long-lost sister?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1667/112943l.jpg,Drama,Kyoto Animation
37987,Violet Evergarden Movie,Violet Evergarden: The Movie,劇場版 ヴァイオレット・エヴァーガーデン,Movie,1,Finished Airing,2020-09-18T00:00:00+00:00,,8.84,319025,29,332,690089,9407,"Several years have passed since the end of The Great War. As the radio tower in Leidenschaftlich continues to be built, telephones will soon become more relevant, leading to a decline in demand for ""Auto Memory Dolls."" Even so, Violet Evergarden continues to rise in fame after her constant success with writing letters. However, sometimes the one thing you long for is the one thing that does not appear.

Violet Evergarden Movie follows Violet as she continues to comprehend the concept of emotion and the meaning of love. At the same time, she pursues a glimmer of hope that the man who once told her, ""I love you,"" may still be alive even after the many years that have passed.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1825/110716l.jpg,Award Winning|Drama,Kyoto Animation
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou","Violet Evergarden: The Day You Understand ""I Love You"" Will Surely Come","ヴァイオレット・エヴァーガーデンきっと""愛""を知る日が来るのだろう",Special,1,Finished Airing,2018-07-04T00:00:00+00:00,,8.35,214904,256,731,359155,959,"The CH Postal Company has just received a request to transcribe a love letter from Irma Felice, a famous opera singer. Accepting the task, Violet Evergarden visits Irma to write her letter. However, not only does Irma provide little information, she asks Violet to write based on her own feelings. Despite Violet's numerous attempts, Irma finds every version of the letter inadequate.

Violet consults her colleagues, and they help her out by writing love letters of their own. Yet even those are rejected by the opera singer. As a last resort, Violet asks Irma for her true thoughts and feelings, hoping to find the missing puzzle piece. Will the Auto Memory Doll be able to translate Irma's emotions into words?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/89993l.jpg,Drama,Kyoto Animation
53672,Violet Evergarden: Recollections,Violet Evergarden: Recollections,ヴァイオレット・エヴァーガーデン特別総集版,Special,1,Finished Airing,2021-10-29T00:00:00+00:00,,8.38,13853,224,3815,41745,170,Recap of Violet Evergarden.,https://cdn.myanimelist.net/images/anime/1902/143097l.jpg,Drama,Kyoto Animation
30355,Wakaba*Girl,Wakaba Girl,わかば＊ガール,TV,13,Finished Airing,2015-07-03T00:00:00+00:00,2015-09-25T00:00:00+00:00,6.88,19720,5070,3624,45593,67,"Wakaba Kohashi, a sheltered rich girl, dreams of becoming a fashionable and trendy gyaru because she admires their outgoing and carefree nature. With this goal in mind, Wakaba begins the school year hoping to make her high school debut as a gyaru. On the first day of class, she meets the pure Moeko Tokita, the serious Nao Mashiba, and the eccentric Mao Kurokawa, and the four of them quickly become friends as they learn about and imitate each other's lifestyles.

Wakaba*Girl follows the adventures of these four friends while they experience events like school festivals, waterpark trips, and gym class tests. Along the way, Wakaba discovers what it is like to live as a regular student while Nao, Moeka, and Mao catch a glimpse into the life of a rich family. With never a dull moment in their lives, the four girls make sure to live each day to the fullest.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/74878l.jpg,Slice of Life,Nexus
38999,Watashi ni Tenshi ga Maiorita! Special,Wataten! an Angel Flew Down to Me Episode 13,私に天使が舞い降りた！,Special,1,Finished Airing,2019-05-24T00:00:00+00:00,,7.26,17391,3136,4283,32857,25,"Hinata Hoshino, Hana Shirosaki, and Noa Himesaka are off to the countryside for a camping trip. At Hinata's behest, her elder sister, Miyako, reluctantly tags along. Seeing how gloomy Miyako is, the trio do their best to get her to enjoy herself too.

Besides the camping trip, Watashi ni Tenshi ga Maiorita! Special contains three more short stories of the girls. Although their lives seem normal, one thing is certain: there is definitely no shortage of cuteness here!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1057/98215l.jpg,Comedy,Doga Kobo
37786,Yagate Kimi ni Naru,Bloom Into You,やがて君になる,TV,13,Finished Airing,2018-10-05T00:00:00+00:00,2018-12-28T00:00:00+00:00,7.88,155420,900,704,370591,6833,"Yuu Koito has always been entranced with romantic shoujo manga and the lyrics of love songs. She patiently waits for the wings of love to sprout and send her heart aflutter on the day that she finally receives a confession. Yet, when her classmate from junior high declares his love for her during their graduation, she feels unexpectedly hollow. The realization hits her: she understands romance as a concept, but she is incapable of experiencing the feeling first-hand.
 
Now, having enrolled in high school, Yuu, disconcerted and dispirited, is still ruminating over how to respond to her suitor. There, she happens upon the seemingly flawless student council president, Touko Nanami, maturely rejecting a confession of her own. Stirred by Touko's elegant manner, Yuu approaches her for advice, only to be bewildered when the president confesses to her! Yuu quickly finds herself in the palm of Touko's hand, and unknowingly sets herself on a path to find the emotion which has long eluded her.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1783/96153l.jpg,Drama|Girls Love,TROYCA
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,My Teen Romantic Comedy SNAFU,やはり俺の青春ラブコメはまちがっている。,TV,13,Finished Airing,2013-04-05T00:00:00+00:00,2013-06-28T00:00:00+00:00,8,898815,696,87,1524101,30022,"Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves. 

In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other club member being the beautiful ice queen Yukino Yukinoshita, Hachiman finds himself on the front line of other people's problems—a place he never dreamed he would be. As Hachiman and Yukino use their wits to solve many students' problems, will Hachiman's rotten view of society prove to be a hindrance or a tool he can use to his advantage?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1786/120117l.jpg,Comedy|Romance,Brain's Base
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,My Teen Romantic Comedy SNAFU Climax!,やはり俺の青春ラブコメはまちがっている。完,TV,12,Finished Airing,2020-07-10T00:00:00+00:00,2020-09-25T00:00:00+00:00,8.35,439233,257,271,792417,14709,"Resolved to become a more independent person, Yukino Yukinoshita decides to smoothen things out with her parents, and the first step toward achieving that goal is to prove herself.

As graduation draws closer for the third-year students, Iroha Isshiki—the president of the student council—requests a graduation prom in collaboration with the Volunteer Service Club. Yukino accepts this request of her own volition, hoping to use it as a chance to demonstrate her self-reliance, but what lies ahead of her may prove to be a hard hurdle to cross.

Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan revolves around the graduation prom as emotions are poured into the preparations for the event. At the same time, a chance for the Volunteer Service Club members to better understand each other presents itself. And thus, Hachiman Hikigaya's hectic and bittersweet high school life begins to draw to a close.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1958/107912l.jpg,Comedy|Romance,feel.
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,やはり俺の青春ラブコメはまちがっている。続,TV,13,Finished Airing,2015-04-03T00:00:00+00:00,2015-06-26T00:00:00+00:00,8.2,727480,415,145,1130192,16101,"With the Volunteer Service Club now firmly established, it is receiving more requests from students in search of solutions to their various issues. However, the club members often struggle to see eye to eye when it comes to their problem-solving ideals. The suggestions that Hachiman Hikigaya recommends frequently clash with those of Yukino Yukinoshita, fracturing the relationships within the club. 

Despite their differences, with the trio constantly trying to find common ground, they may soon reach a point where they discover something genuine.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/11/75376l.jpg,Comedy|Romance,feel.
34798,Yuru Camp△,Laid-Back Camp,ゆるキャン△,TV,12,Finished Airing,2018-01-04T00:00:00+00:00,2018-03-22T00:00:00+00:00,8.27,233303,329,459,527639,11755,"While the perfect getaway for most girls her age might be a fancy vacation with their loved ones, Rin Shima's ideal way of spending her days off is camping alone at the base of Mount Fuji. From pitching her tent to gathering firewood, she has always done everything by herself, and has no plans of leaving her little solitary world.

However, what starts off as one of Rin's usual camping sessions somehow ends up as a surprise get-together for two when the lost Nadeshiko Kagamihara is forced to take refuge at her campsite. Originally intending to see the picturesque view of Mount Fuji for herself, Nadeshiko's plans are disrupted when she ends up falling asleep partway to her destination. Alone and with no other choice, she seeks help from the only other person nearby. Despite their hasty introductions, the two girls nevertheless enjoy the chilly night together, eating ramen and conversing while the campfire keeps them warm. And even after Nadeshiko's sister finally picks her up later that night, both girls silently ponder the possibility of another camping trip together.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/4/89877l.jpg,Slice of Life,C-Station
38475,Yuru Camp△ Movie,Laid-Back Camp: The Movie,映画 ゆるキャン△,Movie,1,Finished Airing,2022-07-01T00:00:00+00:00,,8.38,33102,226,2445,90827,468,"As time marches forward, Rin Shima, Nadeshiko Kagamihara, and their friends have grown into full-fledged adults. Now with careers and responsibilities, they can no longer freely spend their days camping and adventuring. However, Chiaki Oogaki, who currently works for the Yamanashi Tourism Organization, reunites the group as she comes up with an exciting proposal—to build a campground together to revitalize an abandoned patch of land from their homeplace, the Yamanashi Prefecture.

Motivated by this ambitious project, the girls combine their efforts to create an environment where future generations can enjoy unique moments as they once did, all while reminiscing the charms of camping from their high school days.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1806/124396l.jpg,Slice of Life,C-Station
38474,Yuru Camp△ Season 2,Laid-Back Camp Season 2,ゆるキャン△ SEASON2,TV,13,Finished Airing,2021-01-07T00:00:00+00:00,2021-04-01T00:00:00+00:00,8.5,108880,149,1087,246008,3146,"Having spent Christmas camping with her new friends, Rin Shima embarks on a solo-camping trip to see the New Year sunrise by the sea. All goes according to plan until unforeseen weather blocks the roads back home, making a return trip impossible. Rin, who is now stranded for a few days, is invited by Nadeshiko Kagamihara to stay at her grandmother's house. 

What is supposed to be a two-day trip becomes an extended period of sightseeing and new experiences for Rin, and she encounters some new and old faces along the way. Yuru Camp△ Season 2 continues the story of Rin, Nadeshiko, and their friends as they further explore the joys of camping.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1255/110636l.jpg,Slice of Life,C-Station
53410,Yuru Camp△ Season 3,Laid-Back Camp Season 3,ゆるキャン△ SEASON3,TV,12,Finished Airing,2024-04-04T00:00:00+00:00,2024-06-20T00:00:00+00:00,8.02,34529,668,2352,96497,555,"Within the narrow walls of the Outdoor Activities Club room, the few but lively members carry on the camping spirit as they have fun with DIY club experiments. Exciting experiences such as these have brought Nadeshiko Kagamihara deep into the world of camping, making her want to once again go on a solo trip.

However, other plans come first, as Ayano Toki and Rin Shima invite Nadeshiko to camp near Ooi River. Eager to go on their first journey together, the girls set off to forge precious memories that will stick with their hearts for years to come.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1178/142710l.jpg,Slice of Life,8bit
10495,Yuru Yuri,YuruYuri: Happy Go Lily,ゆるゆり,TV,12,Finished Airing,2011-07-05T00:00:00+00:00,2011-09-20T00:00:00+00:00,7.56,156052,1797,751,348757,4508,"After a year in grade school without her childhood friends, first year student Akari Akaza is finally reunited with second years Yui Funami and Kyouko Toshinou at their all-girls' middle school. During the duo's first year, Yui and Kyouko formed the ""Amusement Club"" which occupies the now nonexistent Tea Club's room. Shortly after Akari joins, one of her fellow classmates, Chinatsu Yoshikawa, pays the trio a visit under the impression that they are the Tea Club; it is only once the three girls explain that the Tea Club has been disbanded that they can convince Chinatsu to join the Amusement Club—a group with no purpose other than to provide entertainment for its members.

Based on the slice-of-life manga by Namori, Yuru Yuri is an eccentric comedy about a group of girls who spend their spare time drinking tea and fawning over each other, all while completely failing to even notice the supposed main character Akari amongst them.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/75173l.jpg,Award Winning|Comedy|Girls Love,Doga Kobo
