source_type,source_id,name,english_name,creator,media_type,image_link,genres,synopsis,favorites,members,score,processed_at
mal,39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,My Teen Romantic Comedy SNAFU Climax!,"{""studio"": ""feel.""}",anime,https://cdn.myanimelist.net/images/anime/1958/107912l.jpg,Comedy|Romance|Love Polygon|School,"Resolved to become a more independent person, Yukino Yukinoshita decides to smoothen things out with her parents, and the first step toward achieving that goal is to prove herself.

As graduation draws closer for the third-year students, Iroha Isshiki—the president of the student council—requests a graduation prom in collaboration with the Volunteer Service Club. Yukino accepts this request of her own volition, hoping to use it as a chance to demonstrate her self-reliance, but what lies ahead of her may prove to be a hard hurdle to cross.

Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan revolves around the graduation prom as emotions are poured into the preparations for the event. At the same time, a chance for the Volunteer Service Club members to better understand each other presents itself. And thus, Hachiman Hikigaya's hectic and bittersweet high school life begins to draw to a close.

[Written by MAL Rewrite]",14709,792417,8.35,
mal,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,"{""studio"": ""feel.""}",anime,https://cdn.myanimelist.net/images/anime/11/75376l.jpg,Comedy|Romance|Love Polygon|School,"With the Volunteer Service Club now firmly established, it is receiving more requests from students in search of solutions to their various issues. However, the club members often struggle to see eye to eye when it comes to their problem-solving ideals. The suggestions that Hachiman Hikigaya recommends frequently clash with those of Yukino Yukinoshita, fracturing the relationships within the club. 

Despite their differences, with the trio constantly trying to find common ground, they may soon reach a point where they discover something genuine.

[Written by MAL Rewrite]",16101,1130192,8.2,
mal,34798,Yuru Camp△,Laid-Back Camp,"{""studio"": ""C-Station""}",anime,https://cdn.myanimelist.net/images/anime/4/89877l.jpg,Slice of Life|CGDCT|Iyashikei,"While the perfect getaway for most girls her age might be a fancy vacation with their loved ones, Rin Shima's ideal way of spending her days off is camping alone at the base of Mount Fuji. From pitching her tent to gathering firewood, she has always done everything by herself, and has no plans of leaving her little solitary world.

However, what starts off as one of Rin's usual camping sessions somehow ends up as a surprise get-together for two when the lost Nadeshiko Kagamihara is forced to take refuge at her campsite. Originally intending to see the picturesque view of Mount Fuji for herself, Nadeshiko's plans are disrupted when she ends up falling asleep partway to her destination. Alone and with no other choice, she seeks help from the only other person nearby. Despite their hasty introductions, the two girls nevertheless enjoy the chilly night together, eating ramen and conversing while the campfire keeps them warm. And even after Nadeshiko's sister finally picks her up later that night, both girls silently ponder the possibility of another camping trip together.

[Written by MAL Rewrite]",11755,527639,8.27,
mal,38475,Yuru Camp△ Movie,Laid-Back Camp: The Movie,"{""studio"": ""C-Station""}",anime,https://cdn.myanimelist.net/images/anime/1806/124396l.jpg,Slice of Life|Adult Cast|CGDCT|Iyashikei,"As time marches forward, Rin Shima, Nadeshiko Kagamihara, and their friends have grown into full-fledged adults. Now with careers and responsibilities, they can no longer freely spend their days camping and adventuring. However, Chiaki Oogaki, who currently works for the Yamanashi Tourism Organization, reunites the group as she comes up with an exciting proposal—to build a campground together to revitalize an abandoned patch of land from their homeplace, the Yamanashi Prefecture.

Motivated by this ambitious project, the girls combine their efforts to create an environment where future generations can enjoy unique moments as they once did, all while reminiscing the charms of camping from their high school days.

[Written by MAL Rewrite]",468,90827,8.38,
mal,38474,Yuru Camp△ Season 2,Laid-Back Camp Season 2,"{""studio"": ""C-Station""}",anime,https://cdn.myanimelist.net/images/anime/1255/110636l.jpg,Slice of Life|CGDCT|Iyashikei,"Having spent Christmas camping with her new friends, Rin Shima embarks on a solo-camping trip to see the New Year sunrise by the sea. All goes according to plan until unforeseen weather blocks the roads back home, making a return trip impossible. Rin, who is now stranded for a few days, is invited by Nadeshiko Kagamihara to stay at her grandmother's house. 

What is supposed to be a two-day trip becomes an extended period of sightseeing and new experiences for Rin, and she encounters some new and old faces along the way. Yuru Camp△ Season 2 continues the story of Rin, Nadeshiko, and their friends as they further explore the joys of camping.

[Written by MAL Rewrite]",3146,246008,8.5,
mal,53410,Yuru Camp△ Season 3,Laid-Back Camp Season 3,"{""studio"": ""8bit""}",anime,https://cdn.myanimelist.net/images/anime/1178/142710l.jpg,Slice of Life|CGDCT|Iyashikei,"Within the narrow walls of the Outdoor Activities Club room, the few but lively members carry on the camping spirit as they have fun with DIY club experiments. Exciting experiences such as these have brought Nadeshiko Kagamihara deep into the world of camping, making her want to once again go on a solo trip.

However, other plans come first, as Ayano Toki and Rin Shima invite Nadeshiko to camp near Ooi River. Eager to go on their first journey together, the girls set off to forge precious memories that will stick with their hearts for years to come.

[Written by MAL Rewrite]",555,96497,8.02,
mal,10495,Yuru Yuri,YuruYuri: Happy Go Lily,"{""studio"": ""Doga Kobo""}",anime,https://cdn.myanimelist.net/images/anime/12/75173l.jpg,Award Winning|Comedy|Girls Love|CGDCT|Gag Humor|School,"After a year in grade school without her childhood friends, first year student Akari Akaza is finally reunited with second years Yui Funami and Kyouko Toshinou at their all-girls' middle school. During the duo's first year, Yui and Kyouko formed the ""Amusement Club"" which occupies the now nonexistent Tea Club's room. Shortly after Akari joins, one of her fellow classmates, Chinatsu Yoshikawa, pays the trio a visit under the impression that they are the Tea Club; it is only once the three girls explain that the Tea Club has been disbanded that they can convince Chinatsu to join the Amusement Club—a group with no purpose other than to provide entertainment for its members.

Based on the slice-of-life manga by Namori, Yuru Yuri is an eccentric comedy about a group of girls who spend their spare time drinking tea and fawning over each other, all while completely failing to even notice the supposed main character Akari amongst them.

[Written by MAL Rewrite]",4508,348757,7.56,
mal,23225,Yuru Yuri Nachuyachumi!,,"{""studio"": ""TYO Animations""}",anime,https://cdn.myanimelist.net/images/anime/2/73281l.jpg,Comedy|Girls Love|CGDCT|Gag Humor,"Even during summer break, the Amusement Club lives up to its name! When Akari Akaza, Kyouko Toshinou, Chinatsu Yoshikawa, and Yui Funami find a camping tent, they decide to put it to good use by spending the weekend outside in the mountains. When some student council members catch wind of this, they are invited to come along as well.

After a very long journey, the group arrives at their destination and is ready to make the most of their trip. They engage in classic camping activities, such as outdoor cooking and tests of courage, and finish it all off with a visit to the hot springs. An extravagant trip like this doesn't happen every day, but the Amusement Club is sure to savor each moment.

[Written by MAL Rewrite]",151,77730,7.85,
mal,30902,Yuru Yuri Nachuyachumi!+,,"{""studio"": ""TYO Animations""}",anime,https://cdn.myanimelist.net/images/anime/1278/149931l.jpg,Comedy|Girls Love|CGDCT|Gag Humor,"Extra episodes of Yuru Yuri Nachuyachumi!

Summer vacation is drawing to a close, but the Amusement Club members make the most of the last days. Between outdoor activities in the sun, reminiscing on their recent camping trip, and a sleepover, the members of the Amusement Club, and their classmates in the student council, continue to make summer memories.",87,58164,7.77,
mal,30279,Yuru Yuri San☆Hai!,,"{""studio"": ""TYO Animations""}",anime,https://cdn.myanimelist.net/images/anime/7/76667l.jpg,Comedy|Girls Love|CGDCT|Gag Humor|School,"The members of the Amusement Club are back with more of Kyouko Toshinou's antics, Chinatsu Yoshikawa's schemes, Yui Funami's retorts, and Akari Akaza's small social presence as they strive to make each day as fun as the last! Whether the activity is an arm wrestling contest or making pancakes together, the group of entertainment-seekers are sure to give it their all.

The club members are often joined by their friends in the Student Council, who know how to have a good time as well. While it can get a little chaotic when all eight girls get together, it sure doesn't stop them from meeting up and having fun!

[Written by MAL Rewrite]",684,131222,7.91,
mal,12403,Yuru Yuri♪♪,YuruYuri: Happy Go Lily ♪♪,"{""studio"": ""Doga Kobo""}",anime,https://cdn.myanimelist.net/images/anime/8/75174l.jpg,Comedy|Girls Love|CGDCT|Gag Humor|School,"The girls of the Amusement Club return in Yuru Yuri♪♪, finding new ways to make passing time even more enjoyable. Their members consist of the always energetic Kyouko Toshinou; calm and sensible Yui Funami; polite but often overlooked Akari Akaza; and Chinatsu Yoshikawa, who stumbled upon the others while looking for the Tea Ceremony Club. Together they are the Amusement Club, which has the deceptively simple task of keeping its members entertained.

Along with the Student Council and the odd family member, they strive to enjoy their youth to the fullest. Whether it's a trip to a hot spring or finishing overdue homework, their lives are never dull, and they will always find an excuse to spend time together.

[Written by MAL Rewrite]",979,206523,7.81,
